AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
355026041,6479,Noordwolderweg;Bedum,12/21/2023 18:30,12/21/2023 18:30,1,4,1,0,0,10,1,0,JUMBO\juliawouda,12/23/2023 8:52,24761,12/21/2023,BEILENDKW,0,0,1
355026042,4613,Dobbe;Zwolle-Aalanden,12/21/2023 18:30,12/21/2023 16:15,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:36,24763,12/21/2023,BEILENDKW,0,0,0
355026043,3191,Stadionplein;Leeuwarden,12/21/2023 18:30,12/21/2023 16:50,55,24,1,0,0,20,5,0,JUMBO\korkiewiet,12/22/2023 11:26,24762,12/21/2023,BEILENDKW,0,0,0
355026071,3524,Stationsstraat; Gieten,12/21/2023 14:00,12/21/2023 14:00,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:33,98461,12/21/2023,BEILENDKW,0,0,0
355026120,3092,Statenweg;Emmen,12/21/2023 18:00,12/21/2023 17:30,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:32,24744,12/21/2023,BEILENDKW,0,0,0
355026121,3543,Wardhof;Dronten,12/21/2023 19:30,12/21/2023 17:40,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24769,12/21/2023,BEILENDKW,0,0,0
355026213,4806,Tamboerpassage;Hoogeveen,12/21/2023 18:30,12/21/2023 17:28,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24751,12/21/2023,BEILENDKW,0,0,0
355026215,4810,Veemarkt;Zwolle,12/21/2023 20:00,12/21/2023 17:33,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24768,12/21/2023,BEILENDKW,0,0,0
355026253,3149,Nobellaan;Assen,12/21/2023 20:00,12/21/2023 20:00,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 13:18,24764,12/21/2023,BEILENDKW,0,0,0
355026638,3575,Jol;Lelystad,12/21/2023 17:00,12/21/2023 17:00,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:32,64304,12/21/2023,BEILENVERS,0,0,0
355027145,8837,Efc Raalte:Almelosestraat,12/21/2023 21:13,,0,0,0,0,0,0,0,0,,,24142,12/21/2023,BEILENDKW,0,0,0
355027211,8837,Efc Raalte:Almelosestraat,12/21/2023 20:54,12/21/2023 19:20,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:36,24184,12/21/2023,BEILENDKW,0,0,0
355028484,8837,Efc Raalte:Almelosestraat,12/21/2023 21:30,12/21/2023 22:06,0,0,0,0,0,0,0,0,JUMBO\juliawouda,12/23/2023 8:56,24165,12/21/2023,BEILENVERS,0,0,0
355028873,4676,"Merelstraat, Utrecht",12/21/2023 19:30,12/21/2023 19:30,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:32,64306,12/21/2023,BEILENVERS,0,0,0
355028907,3049,Sicilëboulevard;Rotterdam,12/21/2023 20:00,12/21/2023 20:00,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:32,64308,12/21/2023,BEILENVERS,0,0,0
355028946,3812,Smits van Oyenlaan;Maarheeze,12/21/2023 22:45,12/21/2023 22:45,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:32,64106,12/21/2023,BEILENVERS,0,0,0
355029201,6465,"Hoge Eggenweg, Nes (Ameland)",12/21/2023 5:31,12/21/2023 5:31,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 10:31,24005,12/21/2023,BEILENVERS,0,0,0
355029202,6501,Jister;Heerenveen,12/21/2023 7:33,12/21/2023 7:22,15,12,8,0,0,0,4,0,JUMBO\BertvanEssen,12/21/2023 15:08,24108,12/21/2023,BEILENVERS,0,0,0
355029203,7090,Boumaboulevard; Groningen,12/21/2023 7:10,12/21/2023 7:10,0,0,0,0,0,0,0,0,JUMBO\BertvanEssen,12/21/2023 13:18,24091,12/21/2023,BEILENVERS,0,0,0
355029204,6461,Spoorstraat;Harlingen,12/21/2023 6:01,12/21/2023 6:00,51,14,1,0,0,10,4,0,JUMBO\BertvanEssen,12/21/2023 15:12,24001,12/21/2023,BEILENVERS,0,1,0
355029205,6425,Formerum; Terschelling,12/21/2023 6:04,12/21/2023 6:05,0,0,0,0,0,0,0,0,JUMBO\BertvanEssen,12/21/2023 13:18,24017,12/21/2023,BEILENVERS,0,0,0
355029206,6405,Rembrandtplein;Meppel,12/21/2023 6:10,12/21/2023 6:10,50,17,1,0,0,10,4,0,JUMBO\BertvanEssen,12/21/2023 15:11,24110,12/21/2023,BEILENVERS,0,0,0
355029207,7042,Oosterstraat;Groningen,12/21/2023 6:09,12/21/2023 6:09,15,11,7,1,0,0,2,0,JUMBO\BertvanEssen,12/21/2023 15:11,24091,12/21/2023,BEILENVERS,0,0,0
355029208,3501,Constantijn Huygensstraat;Deventer,12/21/2023 7:26,12/21/2023 7:10,16,13,7,0,0,10,6,0,JUMBO\BertvanEssen,12/21/2023 15:14,24116,12/21/2023,BEILENVERS,0,0,0
355029209,3473,Kruisdobbe;Leeuwarden,12/21/2023 6:46,12/21/2023 6:46,20,5,0,0,0,0,1,0,JUMBO\BertvanEssen,12/21/2023 15:12,24033,12/21/2023,BEILENVERS,0,0,0
355029210,6431,Noorderstraat;Sappemeer,12/21/2023 6:07,12/21/2023 6:00,50,7,1,0,0,0,3,0,JUMBO\BertvanEssen,12/21/2023 15:12,24052,12/21/2023,BEILENVERS,0,0,0
355029211,6506,Beren;Groningen,12/21/2023 6:48,12/21/2023 8:44,15,6,11,0,0,0,1,0,JUMBO\BertvanEssen,12/21/2023 15:14,24088,12/21/2023,BEILENVERS,0,0,0
355029212,4621,Brouwerijplein;Enschede,12/21/2023 7:05,12/21/2023 7:05,40,14,0,0,0,8,3,0,JUMBO\BertvanEssen,12/21/2023 15:07,24126,12/21/2023,BEILENVERS,0,0,0
355029213,5466,Buiten de Venepoort;Hasselt,12/21/2023 6:03,12/21/2023 6:00,20,16,12,0,0,10,2,0,JUMBO\BertvanEssen,12/21/2023 15:12,24070,12/21/2023,BEILENVERS,0,0,0
355029214,6338,Vanloonstraat;Leeuwarden,12/21/2023 7:27,12/21/2023 7:30,35,14,0,0,0,10,4,0,JUMBO\BertvanEssen,12/21/2023 15:13,24061,12/21/2023,BEILENVERS,0,0,0
355029215,3420,Molewei;St.Nicolaasga,12/21/2023 6:04,12/21/2023 6:10,25,12,5,0,0,0,3,0,JUMBO\BertvanEssen,12/21/2023 15:11,24042,12/21/2023,BEILENVERS,0,0,0
355029218,4823,Noorderhagen;Enschede,12/21/2023 7:21,12/21/2023 7:15,40,12,1,0,0,11,5,0,JUMBO\BertvanEssen,12/21/2023 15:13,24124,12/21/2023,BEILENVERS,0,0,0
355029401,6465,"Hoge Eggenweg, Nes (Ameland)",12/21/2023 5:40,12/21/2023 5:22,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/21/2023 14:25,24708,12/21/2023,BEILENDKW,0,0,0
355029429,3774,Schoutstraat;Grijpskerk,12/21/2023 7:10,12/21/2023 6:37,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/21/2023 14:25,24708,12/21/2023,BEILENDKW,0,0,0
355029438,6461,Spoorstraat;Harlingen,12/21/2023 6:40,12/21/2023 6:28,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/21/2023 14:25,24709,12/21/2023,BEILENDKW,0,0,0
355029439,6338,Vanloonstraat;Leeuwarden,12/21/2023 7:50,12/21/2023 7:43,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/21/2023 14:25,24709,12/21/2023,BEILENDKW,0,0,0
355029495,7114,Oude Ebbingestraat;Groningen,12/21/2023 7:12,12/21/2023 7:10,25,12,9,0,0,10,2,0,JUMBO\BertvanEssen,12/21/2023 15:09,24058,12/21/2023,BEILENVERS,0,0,0
355029496,3731,Deken Scholtenstraat;Oldenzaal,12/21/2023 7:40,12/21/2023 7:45,0,0,0,0,0,0,0,0,JUMBO\BertvanEssen,12/21/2023 13:19,24705,12/21/2023,BEILENVERS,0,0,0
355029497,6437,Nijverheidsstraat;Gorssel,12/21/2023 6:32,12/21/2023 6:39,30,14,1,0,0,11,3,0,JUMBO\BertvanEssen,12/21/2023 15:08,24073,12/21/2023,BEILENVERS,0,0,0
355029524,3622,Industriestraat;Noordwolde,12/21/2023 7:01,12/21/2023 6:52,55,24,0,0,0,10,5,0,JUMBO\BertvanEssen,12/21/2023 15:09,24097,12/21/2023,BEILENVERS,0,0,0
355029606,6422,Vogelenzang;Den Burg,12/21/2023 7:42,12/21/2023 7:05,22,5,0,0,0,0,1,0,JUMBO\korkiewiet,12/21/2023 10:38,24113,12/21/2023,BEILENVERS,0,0,0
355029607,6419,Nikadel;de Koog,12/21/2023 7:11,12/21/2023 7:45,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 14:05,24113,12/21/2023,BEILENVERS,0,0,0
355029608,3660,de Reede;Veendam,12/21/2023 6:02,12/21/2023 6:00,45,0,0,0,0,0,0,0,JUMBO\BertvanEssen,12/21/2023 13:18,24037,12/21/2023,BEILENVERS,0,0,0
355029609,6473,Marktstraat;Meppel,12/21/2023 6:02,12/21/2023 6:02,35,19,0,0,0,0,4,0,JUMBO\BertvanEssen,12/21/2023 15:12,24067,12/21/2023,BEILENVERS,0,0,0
355029642,3653,Stoffer Holtjerweg;Eelde,12/21/2023 7:03,12/21/2023 6:00,36,12,0,0,0,0,3,0,JUMBO\BertvanEssen,12/21/2023 15:10,24055,12/21/2023,BEILENVERS,0,0,0
355029792,8837,Efc Raalte:Almelosestraat,12/21/2023 6:10,12/21/2023 6:15,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/21/2023 14:22,24131,12/21/2023,BEILENDKW,0,0,26
355029800,8837,Efc Raalte:Almelosestraat,12/21/2023 6:10,12/21/2023 6:10,0,0,0,0,0,0,0,0,JUMBO\BertvanEssen,12/21/2023 15:09,24128,12/21/2023,BEILENVERS,0,0,26
355029944,4827,Boreelplein;Deventer,12/21/2023 7:30,12/21/2023 7:30,56,13,1,0,0,21,4,0,JUMBO\BertvanEssen,12/21/2023 15:13,24040,12/21/2023,BEILENVERS,0,0,0
355029945,3494,Steenwijkerdiep;Steenwijk,12/21/2023 6:10,12/21/2023 6:15,45,23,1,0,0,11,5,0,JUMBO\juliawouda,12/23/2023 13:37,24094,12/21/2023,BEILENVERS,0,0,0
355210588,7108,Willem Eggertstraat;Purmerend,12/21/2023 7:12,12/21/2023 14:20,0,0,0,0,0,0,0,0,JUMBO\AnoesjkaPels,12/21/2023 13:33,34004,12/21/2023,WOERVERS,0,0,0
355210660,3548,Luifelbaan;Wassenaar,12/21/2023 8:34,12/21/2023 8:40,55,21,2,0,0,11,4,0,JUMBO\AnoesjkaPels,12/21/2023 13:42,34029,12/21/2023,WOERVERS,0,0,0
355211560,4623,Sluisplein;Ouderkerk Ad Amstel,12/21/2023 9:12,12/21/2023 9:20,0,0,0,0,0,0,0,0,JUMBO\AnoesjkaPels,12/21/2023 13:43,34041,12/21/2023,WOERVERS,0,0,0
355211658,4770,Brusselplein;Utrecht,12/21/2023 8:16,12/21/2023 9:04,10,38,0,0,0,0,6,0,JUMBO\AnoesjkaPels,12/21/2023 13:44,34056,12/21/2023,WOERVERS,0,0,0
355211704,3780,Patijnenburg;Naaldwijk,12/21/2023 9:16,12/21/2023 9:16,25,21,2,0,0,10,3,0,JUMBO\AnoesjkaPels,12/21/2023 13:37,34171,12/21/2023,WOERVERS,0,0,0
355211717,4643,Curtevenneweg;Kortenhoef,12/21/2023 8:30,12/21/2023 9:00,0,0,0,0,0,0,0,0,JUMBO\AnoesjkaPels,12/21/2023 13:44,34616,12/21/2023,WOERVERS,0,0,0
355211719,3478,Maertensplein;Maartensdijk,12/21/2023 9:05,12/21/2023 9:50,0,0,0,0,0,0,0,0,JUMBO\AnoesjkaPels,12/21/2023 13:44,34616,12/21/2023,WOERVERS,0,0,0
355211728,4741,Graaf Willem Ii;S-Gravenzande,12/21/2023 8:32,12/21/2023 8:58,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 7:40,34233,12/21/2023,WOERVERS,0,0,0
355211742,7120,Liguster;Leidschendam,12/21/2023 9:11,12/21/2023 9:15,21,30,2,0,0,20,5,0,JUMBO\AnoesjkaPels,12/21/2023 13:39,34026,12/21/2023,WOERVERS,0,0,0
355211765,3601,Skagerrak;Hoofddorp,12/21/2023 10:45,12/21/2023 11:15,11,8,0,0,0,10,0,0,JUMBO\annevanaart,12/22/2023 7:32,34631,12/21/2023,WOERVERS,0,0,0
355211771,3129,Molmlaan;Wilnis,12/21/2023 9:40,12/21/2023 10:05,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 7:40,34184,12/21/2023,WOERVERS,0,0,0
355213549,3177,Quirinegang;Zoetermeer,12/21/2023 11:00,12/21/2023 11:30,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 7:46,34109,12/21/2023,WOERVERS,0,0,0
355213553,3429,Wisseloord;Amsterdam,12/21/2023 12:40,12/21/2023 12:00,0,10,0,0,0,7,1,0,JUMBO\annevanaart,12/22/2023 7:35,34130,12/21/2023,WOERVERS,0,0,0
355213559,3415,Engelenburg;Haarlem,12/21/2023 12:10,12/21/2023 12:10,15,7,0,0,0,7,0,0,JUMBO\annevanaart,12/22/2023 7:33,34157,12/21/2023,WOERVERS,0,0,0
355213568,6367,Debiezenkamp;Leusden,12/21/2023 11:40,12/21/2023 11:40,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 7:45,34225,12/21/2023,WOERVERS,0,0,0
355213571,6543,Meent;Odijk,12/21/2023 12:20,12/21/2023 12:10,10,6,0,0,0,11,1,0,JUMBO\annevanaart,12/22/2023 9:43,34251,12/21/2023,WOERVERS,0,0,0
355213613,3708,Dorpsstraat;Zoeterwoude,12/21/2023 10:20,12/21/2023 9:55,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 7:40,34638,12/21/2023,WOERVERS,0,0,0
355213733,4759,Rijnkade;Utrechtkeuken,12/21/2023 12:20,12/21/2023 12:01,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 7:41,34042,12/21/2023,WOERVERS,0,0,0
355213747,4957,Biltstraat;Utrecht,12/21/2023 13:00,12/21/2023 13:00,8,7,0,0,0,10,1,0,JUMBO\annevanaart,12/22/2023 7:23,34088,12/21/2023,WOERVERS,0,0,0
355213751,7084,Middenweg;Heerhugowaard,12/21/2023 13:10,12/21/2023 12:30,0,0,0,0,0,0,0,0,JUMBO\kittyverheul,12/22/2023 10:37,34096,12/21/2023,WOERVERS,0,0,0
355213752,3574,Muiderwaard;Alkmaar,12/21/2023 13:50,12/21/2023 13:00,0,0,0,0,0,0,0,0,JUMBO\kittyverheul,12/22/2023 10:22,34096,12/21/2023,WOERVERS,0,0,0
355213905,4744,Ferdinand Bolstraat;Amsterdam,12/21/2023 10:38,12/21/2023 10:50,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 7:41,34008,12/21/2023,WOERVERS,0,0,0
355213934,7078,de Raaphorst;Kwintsheul,12/21/2023 14:15,12/21/2023 15:51,15,4,0,0,0,0,1,0,JUMBO\EllendeNijs,12/22/2023 10:00,34048,12/21/2023,WOERVERS,0,0,0
355213960,6362,Larenseweg;Hilversum,12/21/2023 13:40,12/21/2023 14:00,0,0,0,0,0,0,0,0,JUMBO\EllendeNijs,12/22/2023 10:00,34122,12/21/2023,WOERVERS,0,0,0
355214002,3539,Promenade;Waddinxveen,12/21/2023 13:00,12/21/2023 13:10,1,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 9:37,34204,12/21/2023,WOERVERS,0,0,0
355214021,3782,Loosdrecht;Nootweg,12/21/2023 14:15,12/21/2023 14:43,0,0,0,0,0,0,0,0,JUMBO\kittyverheul,12/22/2023 10:27,34231,12/21/2023,WOERVERS,0,0,0
355214044,7081,Langestraat;Schagen,12/21/2023 14:40,12/21/2023 13:05,0,0,0,0,0,0,0,0,JUMBO\EllendeNijs,12/28/2023 15:26,34612,12/21/2023,WOERVERS,0,0,0
355214129,6391,Kentgensplein;Zoetermeer,12/21/2023 14:25,12/21/2023 14:55,0,0,0,0,0,0,0,0,JUMBO\kittyverheul,12/22/2023 10:35,34113,12/21/2023,WOERVERS,0,0,0
355214216,3125,Diamantplein;Leiden,12/21/2023 14:15,12/21/2023 13:45,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 9:43,34027,12/21/2023,WOERVERS,0,0,0
355215119,8836,Efc Bleiswijk:Laanvanmathenesse,12/21/2023 15:00,12/21/2023 14:51,0,0,0,0,0,0,0,0,JUMBO\katarzynazeberkiewic,12/23/2023 7:52,34185,12/21/2023,WOERVERS,0,0,0
355215368,4679,Verlengde Houtrakgracht; Utrecht,12/21/2023 15:30,12/21/2023 14:57,0,0,0,0,0,0,0,0,JUMBO\EllendeNijs,12/22/2023 9:57,34659,12/21/2023,WOERVERS,0,0,0
355215411,6374,Odijkseweg;Houten,12/21/2023 16:25,12/21/2023 16:00,0,0,0,0,0,0,0,0,JUMBO\EllendeNijs,12/22/2023 10:00,34659,12/21/2023,WOERVERS,0,0,0
355215537,3119,Wiekslag;Amersfoort,12/21/2023 16:00,12/21/2023 16:05,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 9:42,34660,12/21/2023,WOERVERS,0,0,0
355216040,3470,de Biezen;Ijsselstein,12/21/2023 17:30,12/21/2023 17:30,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 9:45,34644,12/21/2023,WOERVERS,0,0,0
355216093,3663,La Fontaineplein;Woerden,12/21/2023 15:55,12/21/2023 15:55,0,0,0,0,0,0,0,0,JUMBO\EllendeNijs,12/22/2023 9:56,34152,12/21/2023,WOERVERS,0,0,0
355216387,4629,de Ziel;Bunschoten-Spakenburg,12/21/2023 17:00,12/21/2023 17:00,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 9:47,34244,12/21/2023,WOERDKW,0,0,0
355216672,4710,Gedempt Hamerkanaal;Amsterdamkeuken,12/21/2023 18:25,12/21/2023 18:48,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/22/2023 9:47,34232,12/21/2023,WOERDKW,0,0,0
355216800,3477,Rijksstraatweg;Loenenadvecht,12/21/2023 17:15,12/21/2023 17:21,0,0,0,0,0,0,0,0,JUMBO\EllendeNijs,12/28/2023 15:27,34661,12/21/2023,WOERVERS,0,0,0
355218534,7069,Rembrandtweg;Amstelveen,12/21/2023 19:10,12/21/2023 20:10,0,0,0,0,0,0,0,0,JUMBO\katarzynazeberkiewic,12/23/2023 9:15,34012,12/21/2023,WOERVERS,0,0,0
355219457,6444,Kruidenhof;Diemen,12/21/2023 7:20,12/21/2023 7:20,0,0,0,0,0,0,0,0,JUMBO\AnoesjkaPels,12/21/2023 13:55,34156,12/21/2023,WOERVERS,0,0,0
355219701,3757,Oude Kustlijn;Den Haag,12/21/2023 7:20,12/21/2023 7:10,0,0,0,0,0,0,0,0,JUMBO\AnoesjkaPels,12/21/2023 13:56,34071,12/21/2023,WOERVERS,0,0,0
355230011,5056,de Hovel;Goirle,12/21/2023 9:04,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230012,3406,Markt;Hapert,12/21/2023 10:42,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230013,3090,Hilverstraat;Hilvarenbeek,12/21/2023 9:37,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230014,4728,Gindrapassage;Bladel,12/21/2023 10:20,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230015,3685,Elsenhof;Bergeijk,12/21/2023 12:24,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230016,5135,Leenderweg;Valkenswaard,12/21/2023 13:23,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230017,7117,Collegeplein;Weert,12/21/2023 14:39,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230018,3451,Willibrorduslaan;Eersel,12/21/2023 11:56,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230019,5136,Nieuwe Waalreseweg;Valkenswaard,12/21/2023 13:01,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230020,4760,Pater van de Elsenplein;Tilburg,12/21/2023 8:36,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230021,3599,Capucijnerplein;Budel,12/21/2023 14:03,,0,0,0,0,0,0,0,0,,,A1001686341,12/21/2023,RAALDPV,0,0,0
355230022,6445,Gruttoplein;Diemen,12/21/2023 10:00,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230023,4703,Gedempt Hamerkanaal;Amsterdam,12/21/2023 10:31,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230024,3661,Nieuwe Gouw;Landsmeer,12/21/2023 11:09,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230025,6413,Melis Stokelaan;Uitgeest,12/21/2023 13:42,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230026,6362,Larenseweg;Hilversum,12/21/2023 8:19,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230027,4643,Curtevenneweg;Kortenhoef,12/21/2023 8:46,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230028,3421,Gildeplein;Purmerend,12/21/2023 12:46,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230029,6369,Larenseweg;Hilversumkeuken,12/21/2023 8:32,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230030,4710,Gedempt Hamerkanaal;Amsterdamkeuken,12/21/2023 10:43,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230031,4623,Sluisplein;Ouderkerk Ad Amstel,12/21/2023 9:31,,0,0,0,0,0,0,0,0,,,A1001686540,12/21/2023,RAALDPV,0,0,0
355230032,6525,"Thoelaverweg,Brielle",12/21/2023 13:59,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230033,4899,Groenewoud;Spijkenisse,12/21/2023 13:14,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230034,3186,Hillelaan;Rotterdam,12/21/2023 10:22,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230035,4612,Hadewijchplaat;Spijkenissejumbo,12/21/2023 12:32,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230036,3486,Molenweg;Ouddorp,12/21/2023 15:10,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230037,3087,Samuel Esmeijerplein;Rotterdam,12/21/2023 9:26,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230038,3109,Vlinderveen;Spijkenisse,12/21/2023 12:58,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230039,4895,Vijf Werelddelen;Rotterdam,12/21/2023 10:03,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230040,3734,Jachthoorn;Hellevoetsluis,12/21/2023 14:29,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230041,4867,in de Fuik;Hoogvliet,12/21/2023 11:07,,0,0,0,0,0,0,0,0,,,A1001686358,12/21/2023,RAALDPV,0,0,0
355230054,3477,Rijksstraatweg;Loenenadvecht,12/21/2023 9:10,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230056,3539,Promenade;Waddinxveen,12/21/2023 14:01,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230059,6357,Plevierenlaan;Vinkeveen,12/21/2023 10:33,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230061,3546,Herenhof;Alphen Aan Den Rijn,12/21/2023 11:47,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230062,3438,Karel Doormanweg;Breukelen,12/21/2023 9:34,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230065,3633,Raadhuisplein;Bodegraven,12/21/2023 13:10,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230066,4722,Sportlaan;Gouda,12/21/2023 14:35,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230068,3554,Vromade;Bodegraven,12/21/2023 13:30,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230069,3773,Zijdelwaardplein;Uithoorn,12/21/2023 11:12,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230070,3129,Molmlaan;Wilnis,12/21/2023 10:11,,0,0,0,0,0,0,0,0,,,A1001686354,12/21/2023,RAALDPV,0,0,0
355230071,4624,Ina Boudier Bakkerhof;Utrecht,12/21/2023 10:39,,0,0,0,0,0,0,0,0,,,A1001685166,12/21/2023,RAALDPV,0,0,0
355230072,3148,Johan V Oldenbarneveltln;Zeist,12/21/2023 8:31,,0,0,0,0,0,0,0,0,,,A1001685166,12/21/2023,RAALDPV,0,0,0
355230073,4735,Rijnkade;Utrecht,12/21/2023 10:01,,0,0,0,0,0,0,0,0,,,A1001685166,12/21/2023,RAALDPV,0,0,0
355230074,3541,Laanstraat;Baarn,12/21/2023 7:51,,0,0,0,0,0,0,0,0,,,A1001685166,12/21/2023,RAALDPV,0,0,0
355230075,8048,Nachtegaalstraat;Utrecht,12/21/2023 9:40,,0,0,0,0,0,0,0,0,,,A1001685166,12/21/2023,RAALDPV,0,0,0
355230076,8039,Twijnstraat; Utrecht,12/21/2023 10:20,,0,0,0,0,0,0,0,0,,,A1001685166,12/21/2023,RAALDPV,0,0,0
355230077,4939,Neptunuslaan;Bilthoven,12/21/2023 8:59,,0,0,0,0,0,0,0,0,,,A1001685166,12/21/2023,RAALDPV,0,0,0
355230078,4957,Biltstraat;Utrecht,12/21/2023 9:24,,0,0,0,0,0,0,0,0,,,A1001685166,12/21/2023,RAALDPV,0,0,0
355230079,4778,Ravenswade;Nieuwegein Kantine,12/21/2023 11:00,,0,0,0,0,0,0,0,0,,,A1001685166,12/21/2023,RAALDPV,0,0,0
355230080,3658,Linnaeusplein;Groningen,12/21/2023 10:11,,0,0,0,0,0,0,0,0,,,A1001686615,12/21/2023,RAALDPV,0,0,0
355230081,7095,Boumaboulevard; Groningenkeuken,12/21/2023 9:23,,0,0,0,0,0,0,0,0,,,A1001686615,12/21/2023,RAALDPV,0,0,0
